number,title,url,isDraft,mergeStateStatus,result,failure_reason,merge_stderr
2457,[codex] suppress first-run guide on onboarding,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2457,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2457 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2457 && git fetch origin main && git merge origin/main "
2454,[codex] fix political-rights generated true/false prompts,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2454,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2454 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2454 && git fetch origin main && git merge origin/main "
2453,practice: add answer choice strikeout control,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2453,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2451,Guard generated localization template parity,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2451,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2451 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2451 && git fetch origin main && git merge origin/main "
2447,[codex] fix generated bare phrase naturalness guard,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2447,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2443,Wire Remove Ads E2E mock runtime tests,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2443,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2443 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2443 && git fetch origin main && git merge origin/main "
2440,[codex] test exam provenance source-note toggles,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2440,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2440 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2440 && git fetch origin main && git merge origin/main "
2433,Theme utility routes use active color tokens,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2433,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2433 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2433 && git fetch origin main && git merge origin/main "
2432,test: centralize validate-content focus registry,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2432,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2432 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2432 && git fetch origin main && git merge origin/main "
2431,[codex] settings: scope accessibility persistence warnings,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2431,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2431 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2431 && git fetch origin main && git merge origin/main "
2428,test: guard Remove Ads E2E mock ownership,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2428,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2426,[codex] setup: require canonical spaced repetition due timestamps,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2426,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2426 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2426 && git fetch origin main && git merge origin/main "
2424,fix: release stalled practice interstitial shows,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2424,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2424 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2424 && git fetch origin main && git merge origin/main "
2422,content: guard generated Sweden scope parity,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2422,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2422 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2422 && git fetch origin main && git merge origin/main "
2416,test: cover purchase in-flight runtime guards,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2416,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2416 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2416 && git fetch origin main && git merge origin/main "
2414,test: focus Pro Lifetime relaunch validation,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2414,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2414 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2414 && git fetch origin main && git merge origin/main "
2410,test: centralize Home e2e setup,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2410,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2408,ebook: expose footnote source count metadata,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2408,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2406,setup: render countdown civic-test phase,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2406,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2404,Share streak freeze state normalization,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2404,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2404 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2404 && git fetch origin main && git merge origin/main "
2401,setup: validate search route query hydration,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2401,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2401 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2401 && git fetch origin main && git merge origin/main "
2399,uiux: add question audio stop e2e,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2399,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2399 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2399 && git fetch origin main && git merge origin/main "
2395,Share launch suppression policy in visual smoke report,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2395,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2391,Surface accessibility persistence warnings in Settings,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2391,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2391 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2391 && git fetch origin main && git merge origin/main "
2389,Add focused static ebook footnote hash validator,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2389,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2382,fix generated bare phrase naturalness guard,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2382,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2382 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2382 && git fetch origin main && git merge origin/main "
2381,[codex] Centralize validate-content focus routes,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2381,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2378,[codex] Cover static media asset references,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2378,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2378 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2378 && git fetch origin main && git merge origin/main "
2376,[codex] Rewrite political-rights generated true/false prompts,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2376,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2375,[codex] Validate Pro-gated learning selectors,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2375,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2375 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2375 && git fetch origin main && git merge origin/main "
2374,test search provenance source note disclosure,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2374,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2373,test: guard native AdBanner platform gates,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2373,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2372,content: guard rights-work English naturalness,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2372,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2372 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2372 && git fetch origin main && git merge origin/main "
2371,test: enforce shared purchase in-flight guards,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2371,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2371 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2371 && git fetch origin main && git merge origin/main "
2369,[codex] Keep countdown banner through civic test phase,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2369,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2368,test: guard streak freeze counter normalization,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2368,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2368 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2368 && git fetch origin main && git merge origin/main "
2367,uiux: focus profile settings shortcut,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2367,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2367 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2367 && git fetch origin main && git merge origin/main "
2366,test: focus question provenance validation,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2366,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2366 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2366 && git fetch origin main && git merge origin/main "
2365,storage: preserve recoverable read warnings,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2365,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2365 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2365 && git fetch origin main && git merge origin/main "
2364,test: guard search clear URL state,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2364,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2364 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2364 && git fetch origin main && git merge origin/main "
2363,[codex] render citizenship requirement sources as anchors,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2363,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2363 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2363 && git fetch origin main && git merge origin/main "
2362,monetization: require strict entitlement booleans,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2362,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2362 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2362 && git fetch origin main && git merge origin/main "
2361,monetization: require strict boolean entitlement gates,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2361,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2359,[codex] focus streak rules validation,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2359,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2359 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2359 && git fetch origin main && git merge origin/main "
2357,static-site: bind manifest to index references,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2357,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2357 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2357 && git fetch origin main && git merge origin/main "
2356,onboarding: mark about guide seen after mount,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2356,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2356 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2356 && git fetch origin main && git merge origin/main "
2355,[codex] make ad banner test copy platform-neutral,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2355,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.",GraphQL: Pull Request has merge conflicts (mergePullRequest) 
2354,search: normalize punctuated question queries,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2354,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2354 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2354 && git fetch origin main && git merge origin/main "
2353,Harden pro-gated learning review limits,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2353,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2353 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2353 && git fetch origin main && git merge origin/main "
2350,test: guard countdown banner home mount,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2350,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2350 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2350 && git fetch origin main && git merge origin/main "
2349,uiux: prove reduced-motion celebration cue behavior,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2349,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2349 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2349 && git fetch origin main && git merge origin/main "
2348,fix: naturalize q115 religious freedom English,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2348,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2348 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2348 && git fetch origin main && git merge origin/main "
2347,[codex] Naturalize q050 source criticism English,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2347,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2347 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2347 && git fetch origin main && git merge origin/main "
2339,test: harden question provenance validation,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2339,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2339 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2339 && git fetch origin main && git merge origin/main "
2338,visual-smoke: refresh route dismissal metadata,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2338,False,UNKNOWN,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2338 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2338 && git fetch origin main && git merge origin/main "
2337,copy: guard Swedish about-test mock wording,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2337,False,DIRTY,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2337 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2337 && git fetch origin main && git merge origin/main "
2336,data-integrity: guard question provenance runtime inputs,https://github.com/SzeChunYiu/Swedish_Civic_Test/pull/2336,False,DIRTY,saved_failed_admin_merge,"Admin merge command failed; usually merge conflict, already-closed race, or head changed.","X Pull request SzeChunYiu/Swedish_Civic_Test#2336 is not mergeable: the merge commit cannot be cleanly created. To have the pull request merged after all the requirements have been met, add the `--auto` flag. Run the following to resolve the merge conflicts locally:   gh pr checkout 2336 && git fetch origin main && git merge origin/main "
